Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue ID,Venue,Venue Latitude,Venue Longitude,Venue Category
Akoranga,-36.79538106755714,174.7530516279308,4bb9a266b35776b0460bca01,McDonald's,-36.79284610184458,174.7485686836684,Fast Food Restaurant
Akoranga,-36.79538106755714,174.7530516279308,4bb05105f964a520c5403ce3,YMCA,-36.793496373293465,174.74965455354308,Gym
Akoranga,-36.79538106755714,174.7530516279308,4cd9917753a7f04dd0fd6816,Subway,-36.79671518693288,174.7571676895394,Sandwich Place
Akoranga,-36.79538106755714,174.7530516279308,4c0026e8c30a2d7fe91a121d,Takapuna Rugby Club Grounds,-36.79241701745535,174.74981414982986,Athletics & Sports
Albany Central,-36.848054966818566,174.73510005266175,4e5806d77d8bf55c1731016e,Five Loaves,-36.84549798198214,174.73538117969207,Café
Albany Central,-36.848054966818566,174.73510005266175,5369d967498e6813f3ceb4a9,Fishsmith,-36.84548450901409,174.7355052925074,Fast Food Restaurant
Albany Central,-36.848054966818566,174.73510005266175,539cb8f1498e723ddb2d6aed,Dear Jervois,-36.84568367122416,174.7341590704603,Café
Albany Central,-36.848054966818566,174.73510005266175,5188ba6a498ef922678318a7,Janken,-36.84523904876093,174.7374048199525,Japanese Restaurant
Albany Central,-36.848054966818566,174.73510005266175,4b555951f964a5202de227e3,Andiamo,-36.845449339629845,174.73586997796667,Italian Restaurant
Albany Central,-36.848054966818566,174.73510005266175,56c66d7f498e68769c81858c,Governor,-36.845647148048506,174.73467063130067,Modern European Restaurant
Albany Central,-36.848054966818566,174.73510005266175,4d6ab18a9f4b6dcb46da6628,Cox's Creek,-36.849867556720184,174.73300081878884,River
Albany Central,-36.848054966818566,174.73510005266175,4caacfa876d3a093dfd1266b,Trendy Indian,-36.845549,174.735412,Indian Restaurant
Albany Central,-36.848054966818566,174.73510005266175,4fc56302e4b0093f0b6b4150,Herne Bay Pharmacy,-36.84550177284334,174.73531866904656,Pharmacy
Albany Central,-36.848054966818566,174.73510005266175,4bb6dacdf562ef3b9dd53097,Erawan Thai,-36.845408,174.734785,Thai Restaurant
Albany Central,-36.848054966818566,174.73510005266175,4b497651f964a520237026e3,Taisho Yakitori Bar,-36.84541977185074,174.73602185003435,Japanese Restaurant
Albany Central,-36.848054966818566,174.73510005266175,4c79e1672d3ba14332f68fd0,John Dory's Takeaways,-36.84538239812875,174.73621117902792,Seafood Restaurant
Albany Central,-36.848054966818566,174.73510005266175,5a74ce0a1cf2e1462510d001,The Butcher’s Son,-36.84536,174.736251,Café
Albany Central,-36.848054966818566,174.73510005266175,5732d7fa498eb7eba5d7cf94,Paris Butter,-36.845463,174.73701,French Restaurant
Albany Central,-36.848054966818566,174.73510005266175,5794383f498ecc726f050849,Jervois Rd Wine Bar & Kitchen,-36.845347527844446,174.7367988312056,Wine Bar
Albany Central,-36.848054966818566,174.73510005266175,537ab0ce498e4d1d84f33122,Wild Bean Cafe,-36.84560592,174.73786526,Café
Albany Central,-36.848054966818566,174.73510005266175,4f5d9980e4b07fef02796902,Hukanui Reserve,-36.85147932292216,174.7324158476402,Park
Albany Heights,-36.71601880799994,174.69289730700007,58fc54dad7627e4dd381b188,Albany Accounting,-36.71850041442201,174.6928632259369,Business Service
Albany South,-36.848054966818566,174.73510005266175,4e5806d77d8bf55c1731016e,Five Loaves,-36.84549798198214,174.73538117969207,Café
Albany South,-36.848054966818566,174.73510005266175,5369d967498e6813f3ceb4a9,Fishsmith,-36.84548450901409,174.7355052925074,Fast Food Restaurant
Albany South,-36.848054966818566,174.73510005266175,539cb8f1498e723ddb2d6aed,Dear Jervois,-36.84568367122416,174.7341590704603,Café
Albany South,-36.848054966818566,174.73510005266175,5188ba6a498ef922678318a7,Janken,-36.84523904876093,174.7374048199525,Japanese Restaurant
Albany South,-36.848054966818566,174.73510005266175,4b555951f964a5202de227e3,Andiamo,-36.845449339629845,174.73586997796667,Italian Restaurant
Albany South,-36.848054966818566,174.73510005266175,56c66d7f498e68769c81858c,Governor,-36.845647148048506,174.73467063130067,Modern European Restaurant
Albany South,-36.848054966818566,174.73510005266175,4d6ab18a9f4b6dcb46da6628,Cox's Creek,-36.849867556720184,174.73300081878884,River
Albany South,-36.848054966818566,174.73510005266175,4caacfa876d3a093dfd1266b,Trendy Indian,-36.845549,174.735412,Indian Restaurant
Albany South,-36.848054966818566,174.73510005266175,4fc56302e4b0093f0b6b4150,Herne Bay Pharmacy,-36.84550177284334,174.73531866904656,Pharmacy
Albany South,-36.848054966818566,174.73510005266175,4bb6dacdf562ef3b9dd53097,Erawan Thai,-36.845408,174.734785,Thai Restaurant
Albany South,-36.848054966818566,174.73510005266175,4b497651f964a520237026e3,Taisho Yakitori Bar,-36.84541977185074,174.73602185003435,Japanese Restaurant
Albany South,-36.848054966818566,174.73510005266175,4c79e1672d3ba14332f68fd0,John Dory's Takeaways,-36.84538239812875,174.73621117902792,Seafood Restaurant
Albany South,-36.848054966818566,174.73510005266175,5a74ce0a1cf2e1462510d001,The Butcher’s Son,-36.84536,174.736251,Café
Albany South,-36.848054966818566,174.73510005266175,5732d7fa498eb7eba5d7cf94,Paris Butter,-36.845463,174.73701,French Restaurant
Albany South,-36.848054966818566,174.73510005266175,5794383f498ecc726f050849,Jervois Rd Wine Bar & Kitchen,-36.845347527844446,174.7367988312056,Wine Bar
Albany South,-36.848054966818566,174.73510005266175,537ab0ce498e4d1d84f33122,Wild Bean Cafe,-36.84560592,174.73786526,Café
Albany South,-36.848054966818566,174.73510005266175,4f5d9980e4b07fef02796902,Hukanui Reserve,-36.85147932292216,174.7324158476402,Park
Albany West,-36.848054966818566,174.73510005266175,4e5806d77d8bf55c1731016e,Five Loaves,-36.84549798198214,174.73538117969207,Café
Albany West,-36.848054966818566,174.73510005266175,5369d967498e6813f3ceb4a9,Fishsmith,-36.84548450901409,174.7355052925074,Fast Food Restaurant
Albany West,-36.848054966818566,174.73510005266175,539cb8f1498e723ddb2d6aed,Dear Jervois,-36.84568367122416,174.7341590704603,Café
Albany West,-36.848054966818566,174.73510005266175,5188ba6a498ef922678318a7,Janken,-36.84523904876093,174.7374048199525,Japanese Restaurant
Albany West,-36.848054966818566,174.73510005266175,4b555951f964a5202de227e3,Andiamo,-36.845449339629845,174.73586997796667,Italian Restaurant
Albany West,-36.848054966818566,174.73510005266175,56c66d7f498e68769c81858c,Governor,-36.845647148048506,174.73467063130067,Modern European Restaurant
Albany West,-36.848054966818566,174.73510005266175,4d6ab18a9f4b6dcb46da6628,Cox's Creek,-36.849867556720184,174.73300081878884,River
Albany West,-36.848054966818566,174.73510005266175,4caacfa876d3a093dfd1266b,Trendy Indian,-36.845549,174.735412,Indian Restaurant
Albany West,-36.848054966818566,174.73510005266175,4fc56302e4b0093f0b6b4150,Herne Bay Pharmacy,-36.84550177284334,174.73531866904656,Pharmacy
Albany West,-36.848054966818566,174.73510005266175,4bb6dacdf562ef3b9dd53097,Erawan Thai,-36.845408,174.734785,Thai Restaurant
Albany West,-36.848054966818566,174.73510005266175,4b497651f964a520237026e3,Taisho Yakitori Bar,-36.84541977185074,174.73602185003435,Japanese Restaurant
Albany West,-36.848054966818566,174.73510005266175,4c79e1672d3ba14332f68fd0,John Dory's Takeaways,-36.84538239812875,174.73621117902792,Seafood Restaurant
Albany West,-36.848054966818566,174.73510005266175,5a74ce0a1cf2e1462510d001,The Butcher’s Son,-36.84536,174.736251,Café
Albany West,-36.848054966818566,174.73510005266175,5732d7fa498eb7eba5d7cf94,Paris Butter,-36.845463,174.73701,French Restaurant
Albany West,-36.848054966818566,174.73510005266175,5794383f498ecc726f050849,Jervois Rd Wine Bar & Kitchen,-36.845347527844446,174.7367988312056,Wine Bar
Albany West,-36.848054966818566,174.73510005266175,537ab0ce498e4d1d84f33122,Wild Bean Cafe,-36.84560592,174.73786526,Café
Albany West,-36.848054966818566,174.73510005266175,4f5d9980e4b07fef02796902,Hukanui Reserve,-36.85147932292216,174.7324158476402,Park
Anzac Avenue,-36.848022744646926,174.7730313966368,4c6fb4199a669c7462acd9bd,Ken Yakitori Bar,-36.84689835867455,174.77201010336668,Yakitori Restaurant
Anzac Avenue,-36.848022744646926,174.7730313966368,4b7c81fcf964a520a4972fe3,Pizza Fresco,-36.84572358029725,174.77322251503665,Pizza Place
Anzac Avenue,-36.848022744646926,174.7730313966368,50883c19e4b02c9e3dce7cfb,White's & Co.,-36.84485391994489,174.77019170364798,Frozen Yogurt Shop
Anzac Avenue,-36.848022744646926,174.7730313966368,4cbf9d3d0d22ef3b2acd2c70,Jucy Car and Campervan Rentals,-36.850053120607114,174.77604386393415,Rental Car Location
Anzac Avenue,-36.848022744646926,174.7730313966368,4b08d30ff964a520ac1223e3,Giapo,-36.845838,174.76877,Ice Cream Shop
Anzac Avenue,-36.848022744646926,174.7730313966368,4d9d67107958f04d844c15fa,Les Mills,-36.84447660669214,174.77105794643688,Gym
Anzac Avenue,-36.848022744646926,174.7730313966368,4b8493f2f964a5209b3c31e3,be. specialty,-36.84616408100342,174.76901026473868,Café
Anzac Avenue,-36.848022744646926,174.7730313966368,4b7c805ff964a5203c972fe3,Waldorf Stadium Apartments Hotel,-36.84692652393962,174.7733328714355,Hotel
Anzac Avenue,-36.848022744646926,174.7730313966368,580a7fca38fa3555d5b30eaf,Amano,-36.84451807241657,174.77032465016515,Italian Restaurant
Anzac Avenue,-36.848022744646926,174.7730313966368,4b466cb8f964a5207d2026e3,Sal's Authentic New York Pizza,-36.846371,174.76815,Pizza Place
Anzac Avenue,-36.848022744646926,174.7730313966368,4c5b79f76ebe2d7f1cb7cd2e,1920's Cafe,-36.84689327178828,174.7737852680361,Café
Anzac Avenue,-36.848022744646926,174.7730313966368,4e45fe8bae60fa7232ee7680,Atrium On Takutai,-36.84477563357384,174.76998795069167,Shopping Mall
Anzac Avenue,-36.848022744646926,174.7730313966368,5811c06d38fa7d773ebee0f0,Caretaker,-36.8449857674929,174.76934127489224,Speakeasy
Anzac Avenue,-36.848022744646926,174.7730313966368,4e1fc29e62e1964dbb55ed25,Takutai Square,-36.8446925604433,174.7694456577301,Plaza
Anzac Avenue,-36.848022744646926,174.7730313966368,4b15e09ef964a52040b523e3,Brew on Quay,-36.844479,174.7708,Bar
Anzac Avenue,-36.848022744646926,174.7730313966368,4d3f43664677548155164df4,Ima Bistro,-36.84616471335186,174.76893021083734,Middle Eastern Restaurant
Anzac Avenue,-36.848022744646926,174.7730313966368,4d421204c95b721ef023662b,Pullman Auckland Hotel,-36.84808553218189,174.77051832700045,Hotel
Anzac Avenue,-36.848022744646926,174.7730313966368,50c6ae97e4b00ecf08571b37,Fukuko,-36.84457040824165,174.76948157617917,Cocktail Bar
Anzac Avenue,-36.848022744646926,174.7730313966368,4ce4bb0316d4a09071d5934b,Little India,-36.84608676781868,174.77165771398307,Indian Restaurant
Anzac Avenue,-36.848022744646926,174.7730313966368,4c33b9f066e40f47587dc88b,Old Government House,-36.84968870635767,174.77061645585934,Historic Site
Anzac Avenue,-36.848022744646926,174.7730313966368,527b396111d2d09add15f18d,Ostro,-36.8443537703308,174.7701439784301,Seafood Restaurant
Anzac Avenue,-36.848022744646926,174.7730313966368,56640fb0498eac2dc77f0f67,Adina Apartments,-36.84642805057681,174.7748442004161,Hotel
Anzac Avenue,-36.848022744646926,174.7730313966368,4f360803e4b0edf91b7922d3,Mexico,-36.84544868987656,174.7702495925092,Mexican Restaurant
Anzac Avenue,-36.848022744646926,174.7730313966368,4d392a929ae66dcbb4c51de7,Spark Arena,-36.847170034699225,174.77699787169152,Stadium
Anzac Avenue,-36.848022744646926,174.7730313966368,4b556098f964a520cfe227e3,Vivace Restaurant and Bar,-36.845996,174.770069,Italian Restaurant
Anzac Avenue,-36.848022744646926,174.7730313966368,4d9e1b56baae5481a99f0165,Espresso Workshop,-36.84497214394921,174.7706785846277,Coffee Shop
Anzac Avenue,-36.848022744646926,174.7730313966368,4bf74420b182c9b6648b755a,Tai Ping Trading Co Ltd,-36.84803193548835,174.77426111365904,Grocery Store
Anzac Avenue,-36.848022744646926,174.7730313966368,4bfa21505efe2d7fe8426d34,Tanpopo Ramen,-36.845969330286536,174.77160583011545,Japanese Restaurant
Anzac Avenue,-36.848022744646926,174.7730313966368,5642a3b4498e51025cdffcc8,Miann,-36.846363,174.76904,Dessert Shop
Anzac Avenue,-36.848022744646926,174.7730313966368,4f4ca280e4b0f92023b711e3,Char Grill,-36.845648464739625,174.76981904893864,Middle Eastern Restaurant
Anzac Avenue,-36.848022744646926,174.7730313966368,4b837d21f964a520b10731e3,Saigonz,-36.846436515882196,174.77299549023775,Vietnamese Restaurant
Anzac Avenue,-36.848022744646926,174.7730313966368,4d97d2f9af3d236a60822ec7,L'Assiette,-36.84478629128428,174.7707812469532,French Restaurant
Anzac Avenue,-36.848022744646926,174.7730313966368,4b235accf964a5205e5524e3,Racket Bar,-36.845205450032054,174.7693577425149,Bar
Anzac Avenue,-36.848022744646926,174.7730313966368,4b8658d5f964a520e48631e3,Sierra Cafe,-36.846018039140105,174.76964732110252,Café
Anzac Avenue,-36.848022744646926,174.7730313966368,4c159cf7a5eb76b048b0c3b7,Copthorne Hotel,-36.849654,174.773641,Hotel
Anzac Avenue,-36.848022744646926,174.7730313966368,4bc12663920eb713b25b1a2c,China Yum Char,-36.8450811118668,174.77090203284695,Chinese Restaurant
Anzac Avenue,-36.848022744646926,174.7730313966368,5c0c24be345cbe002c1ed73f,SO Sofitel,-36.845511,174.769334,Hotel
Anzac Avenue,-36.848022744646926,174.7730313966368,4b614c76f964a520660f2ae3,Countdown,-36.84523230508405,174.77321879798785,Supermarket
Anzac Avenue,-36.848022744646926,174.7730313966368,4ccb9a3d52af9c74266aa964,JUCY Snooze Hotel,-36.84686476225319,174.77104425430298,Hotel
Anzac Avenue,-36.848022744646926,174.7730313966368,58484e6af697e03221689c01,Yard Bar | Eatery,-36.846747,174.774522,Café
Anzac Avenue,-36.848022744646926,174.7730313966368,4c9fed6c54c8a1cd0aa49b4b,Roll N Sushi,-36.846650286816015,174.77379380682012,Sushi Restaurant
Anzac Avenue,-36.848022744646926,174.7730313966368,4d951bc32bd6f04d8ed31750,Bus Stop 7140,-36.84653119368336,174.77166291599266,Bus Stop
Anzac Avenue,-36.848022744646926,174.7730313966368,57f5bd85498e1ce6d885ddb4,GO Rentals Auckland City,-36.849861097464,174.77419316768646,Rental Car Location
Anzac Avenue,-36.848022744646926,174.7730313966368,510850d3e4b0e34180acdc7c,Apex Car Rentals,-36.849887210219826,174.7744412148305,Rental Car Location
Anzac Avenue,-36.848022744646926,174.7730313966368,4e56ca2d922ef287ab635594,City Convenience Store,-36.84595110022728,174.77168552407267,Convenience Store
Anzac Avenue,-36.848022744646926,174.7730313966368,5192e29c498e9fff456b6a88,The Crown,-36.84527240844281,174.76879538150658,Brewery
Anzac Avenue,-36.848022744646926,174.7730313966368,5244b85011d2d9458a7a89f2,Digital Nationz expo,-36.84683149407945,174.77686255763751,Music Venue
Anzac Avenue,-36.848022744646926,174.7730313966368,4be9fb396295c9b66ff48508,Kitchen Fusion,-36.850931477410604,174.77513690113122,Chinese Restaurant
Anzac Avenue,-36.848022744646926,174.7730313966368,4d9fad28090da093f9a8dca8,Pita Pit,-36.84470951848959,174.77074901802837,Sandwich Place
Anzac Avenue,-36.848022744646926,174.7730313966368,4f7558b8e4b02ca6e4371aea,Zambesi,-36.84456723254864,174.77007744082204,Boutique
Aorere Central,-36.85728931781468,174.7807058984133,4d8fe6b6d4ec8cfa06709789,Casa Del Gelato,-36.85631942298658,174.7808492502494,Dessert Shop
Aorere Central,-36.85728931781468,174.7807058984133,4b4d1c91f964a5206ccb26e3,Non Solo Pizza,-36.856154551558085,174.78051517723136,Pizza Place
Aorere Central,-36.85728931781468,174.7807058984133,4c3d5dd47ea89521ec8c2247,The Blue Elephant,-36.855686286174574,174.78025841382905,Thai Restaurant
Aorere Central,-36.85728931781468,174.7807058984133,4b2b2964f964a520c6b424e3,Renkon,-36.85507758085886,174.78014838338868,Japanese Restaurant
Aorere Central,-36.85728931781468,174.7807058984133,4c6a1d8fb56e9c743835c685,Übertec Ltd,-36.85814740121487,174.78261991603463,Electronics Store
Aorere Central,-36.85728931781468,174.7807058984133,54f9577f498e6123706739da,Woodpecker Hill,-36.85461150087204,174.77996764042967,Restaurant
Aorere Central,-36.85728931781468,174.7807058984133,4b1376e0f964a520349723e3,Chocolate Boutique,-36.85720895639275,174.78140062528132,Dessert Shop
Aorere Central,-36.85728931781468,174.7807058984133,4b31442cf964a5208c0325e3,Mozaik Coffee,-36.854102051167224,174.7797165400482,Coffee Shop
Aorere Central,-36.85728931781468,174.7807058984133,4cb8f8854495721ef6d5477a,Espresso Workshop,-36.85435005446039,174.7791039726209,Coffee Shop
Aorere Central,-36.85728931781468,174.7807058984133,4caad29976d3a093f5e5266b,Oh Calcutta,-36.85405679783132,174.77958152476634,Indian Restaurant
Aorere Central,-36.85728931781468,174.7807058984133,4b2969d6f964a520789e24e3,La Porchetta Parnell,-36.854385106513305,174.77980522819684,Italian Restaurant
Aorere Central,-36.85728931781468,174.7807058984133,4b635212f964a520fc712ae3,La Cigale,-36.85360223870295,174.78390890095613,Farmers Market
Aorere Central,-36.85728931781468,174.7807058984133,4b88760df964a52092f931e3,Verve,-36.85697360402103,174.781358592784,Café
Aorere Central,-36.85728931781468,174.7807058984133,544d9298498e3d7484888e28,Biskit,-36.85502662784639,174.78017874492093,Café
Aorere Central,-36.85728931781468,174.7807058984133,4b4dcb09f964a520d1d726e3,Auckland Museum,-36.86049154357707,174.77789733175103,History Museum
Aorere Central,-36.85728931781468,174.7807058984133,4b541a0cf964a52040b227e3,Moto Japanese Restaurant,-36.85693914448292,174.78131151893,Japanese Restaurant
Aorere Central,-36.85728931781468,174.7807058984133,4b58081ff964a5202f4928e3,Movenpick Ice Cream,-36.854093739422034,174.7796008875266,Ice Cream Shop
Aorere Central,-36.85728931781468,174.7807058984133,4b3992a0f964a520d05d25e3,BurgerFuel,-36.85474,174.779845,Burger Joint
Aorere Central,-36.85728931781468,174.7807058984133,4d7731168963f04d64bde837,Di Mare,-36.856007,174.78041,Italian Restaurant
Aorere Central,-36.85728931781468,174.7807058984133,4fb02b43e4b0861ead3eb615,VANIYE Patisserie,-36.8534040323295,174.77954723724733,Coffee Shop
Aorere Central,-36.85728931781468,174.7807058984133,4b637024f964a520dc792ae3,Strawberry Alarm Clock,-36.853405201909105,174.77915595036652,Café
Aorere Central,-36.85728931781468,174.7807058984133,4becb257d5510f4700ebcc6c,La Bocca,-36.855811,174.780639,Italian Restaurant
Aorere Central,-36.85728931781468,174.7807058984133,58eb4fcfe9233e1591e39c15,Gerome,-36.856221,174.780775,Greek Restaurant
Aorere North,-36.85728931781468,174.7807058984133,4d8fe6b6d4ec8cfa06709789,Casa Del Gelato,-36.85631942298658,174.7808492502494,Dessert Shop
Aorere North,-36.85728931781468,174.7807058984133,4b4d1c91f964a5206ccb26e3,Non Solo Pizza,-36.856154551558085,174.78051517723136,Pizza Place
Aorere North,-36.85728931781468,174.7807058984133,4c3d5dd47ea89521ec8c2247,The Blue Elephant,-36.855686286174574,174.78025841382905,Thai Restaurant
Aorere North,-36.85728931781468,174.7807058984133,4b2b2964f964a520c6b424e3,Renkon,-36.85507758085886,174.78014838338868,Japanese Restaurant
Aorere North,-36.85728931781468,174.7807058984133,4c6a1d8fb56e9c743835c685,Übertec Ltd,-36.85814740121487,174.78261991603463,Electronics Store
Aorere North,-36.85728931781468,174.7807058984133,54f9577f498e6123706739da,Woodpecker Hill,-36.85461150087204,174.77996764042967,Restaurant
Aorere North,-36.85728931781468,174.7807058984133,4b1376e0f964a520349723e3,Chocolate Boutique,-36.85720895639275,174.78140062528132,Dessert Shop
Aorere North,-36.85728931781468,174.7807058984133,4b31442cf964a5208c0325e3,Mozaik Coffee,-36.854102051167224,174.7797165400482,Coffee Shop
Aorere North,-36.85728931781468,174.7807058984133,4cb8f8854495721ef6d5477a,Espresso Workshop,-36.85435005446039,174.7791039726209,Coffee Shop
Aorere North,-36.85728931781468,174.7807058984133,4caad29976d3a093f5e5266b,Oh Calcutta,-36.85405679783132,174.77958152476634,Indian Restaurant
Aorere North,-36.85728931781468,174.7807058984133,4b2969d6f964a520789e24e3,La Porchetta Parnell,-36.854385106513305,174.77980522819684,Italian Restaurant
Aorere North,-36.85728931781468,174.7807058984133,4b635212f964a520fc712ae3,La Cigale,-36.85360223870295,174.78390890095613,Farmers Market
Aorere North,-36.85728931781468,174.7807058984133,4b88760df964a52092f931e3,Verve,-36.85697360402103,174.781358592784,Café
Aorere North,-36.85728931781468,174.7807058984133,544d9298498e3d7484888e28,Biskit,-36.85502662784639,174.78017874492093,Café
Aorere North,-36.85728931781468,174.7807058984133,4b4dcb09f964a520d1d726e3,Auckland Museum,-36.86049154357707,174.77789733175103,History Museum
Aorere North,-36.85728931781468,174.7807058984133,4b541a0cf964a52040b227e3,Moto Japanese Restaurant,-36.85693914448292,174.78131151893,Japanese Restaurant
Aorere North,-36.85728931781468,174.7807058984133,4b58081ff964a5202f4928e3,Movenpick Ice Cream,-36.854093739422034,174.7796008875266,Ice Cream Shop
Aorere North,-36.85728931781468,174.7807058984133,4b3992a0f964a520d05d25e3,BurgerFuel,-36.85474,174.779845,Burger Joint
Aorere North,-36.85728931781468,174.7807058984133,4d7731168963f04d64bde837,Di Mare,-36.856007,174.78041,Italian Restaurant
Aorere North,-36.85728931781468,174.7807058984133,4fb02b43e4b0861ead3eb615,VANIYE Patisserie,-36.8534040323295,174.77954723724733,Coffee Shop
Aorere North,-36.85728931781468,174.7807058984133,4b637024f964a520dc792ae3,Strawberry Alarm Clock,-36.853405201909105,174.77915595036652,Café
Aorere North,-36.85728931781468,174.7807058984133,4becb257d5510f4700ebcc6c,La Bocca,-36.855811,174.780639,Italian Restaurant
Aorere North,-36.85728931781468,174.7807058984133,58eb4fcfe9233e1591e39c15,Gerome,-36.856221,174.780775,Greek Restaurant
Aorere South,-36.85728931781468,174.7807058984133,4d8fe6b6d4ec8cfa06709789,Casa Del Gelato,-36.85631942298658,174.7808492502494,Dessert Shop
Aorere South,-36.85728931781468,174.7807058984133,4b4d1c91f964a5206ccb26e3,Non Solo Pizza,-36.856154551558085,174.78051517723136,Pizza Place
Aorere South,-36.85728931781468,174.7807058984133,4c3d5dd47ea89521ec8c2247,The Blue Elephant,-36.855686286174574,174.78025841382905,Thai Restaurant
Aorere South,-36.85728931781468,174.7807058984133,4b2b2964f964a520c6b424e3,Renkon,-36.85507758085886,174.78014838338868,Japanese Restaurant
Aorere South,-36.85728931781468,174.7807058984133,4c6a1d8fb56e9c743835c685,Übertec Ltd,-36.85814740121487,174.78261991603463,Electronics Store
Aorere South,-36.85728931781468,174.7807058984133,54f9577f498e6123706739da,Woodpecker Hill,-36.85461150087204,174.77996764042967,Restaurant
Aorere South,-36.85728931781468,174.7807058984133,4b1376e0f964a520349723e3,Chocolate Boutique,-36.85720895639275,174.78140062528132,Dessert Shop
Aorere South,-36.85728931781468,174.7807058984133,4b31442cf964a5208c0325e3,Mozaik Coffee,-36.854102051167224,174.7797165400482,Coffee Shop
Aorere South,-36.85728931781468,174.7807058984133,4cb8f8854495721ef6d5477a,Espresso Workshop,-36.85435005446039,174.7791039726209,Coffee Shop
Aorere South,-36.85728931781468,174.7807058984133,4caad29976d3a093f5e5266b,Oh Calcutta,-36.85405679783132,174.77958152476634,Indian Restaurant
Aorere South,-36.85728931781468,174.7807058984133,4b2969d6f964a520789e24e3,La Porchetta Parnell,-36.854385106513305,174.77980522819684,Italian Restaurant
Aorere South,-36.85728931781468,174.7807058984133,4b635212f964a520fc712ae3,La Cigale,-36.85360223870295,174.78390890095613,Farmers Market
Aorere South,-36.85728931781468,174.7807058984133,4b88760df964a52092f931e3,Verve,-36.85697360402103,174.781358592784,Café
Aorere South,-36.85728931781468,174.7807058984133,544d9298498e3d7484888e28,Biskit,-36.85502662784639,174.78017874492093,Café
Aorere South,-36.85728931781468,174.7807058984133,4b4dcb09f964a520d1d726e3,Auckland Museum,-36.86049154357707,174.77789733175103,History Museum
Aorere South,-36.85728931781468,174.7807058984133,4b541a0cf964a52040b227e3,Moto Japanese Restaurant,-36.85693914448292,174.78131151893,Japanese Restaurant
Aorere South,-36.85728931781468,174.7807058984133,4b58081ff964a5202f4928e3,Movenpick Ice Cream,-36.854093739422034,174.7796008875266,Ice Cream Shop
Aorere South,-36.85728931781468,174.7807058984133,4b3992a0f964a520d05d25e3,BurgerFuel,-36.85474,174.779845,Burger Joint
Aorere South,-36.85728931781468,174.7807058984133,4d7731168963f04d64bde837,Di Mare,-36.856007,174.78041,Italian Restaurant
Aorere South,-36.85728931781468,174.7807058984133,4fb02b43e4b0861ead3eb615,VANIYE Patisserie,-36.8534040323295,174.77954723724733,Coffee Shop
Aorere South,-36.85728931781468,174.7807058984133,4b637024f964a520dc792ae3,Strawberry Alarm Clock,-36.853405201909105,174.77915595036652,Café
Aorere South,-36.85728931781468,174.7807058984133,4becb257d5510f4700ebcc6c,La Bocca,-36.855811,174.780639,Italian Restaurant
Aorere South,-36.85728931781468,174.7807058984133,58eb4fcfe9233e1591e39c15,Gerome,-36.856221,174.780775,Greek Restaurant
Auckland Airport,-37.00805999999994,174.79167000000007,4b9c5612f964a5209c6036e3,Air New Zealand Domestic Lounge,-37.00667744747417,174.791225304788,Airport Lounge
Auckland Airport,-37.00805999999994,174.79167000000007,4e3b192ad164b529118dc38f,Air New Zealand Domestic Check-in,-37.00646523479862,174.79113364789822,Airport Service
Auckland Airport,-37.00805999999994,174.79167000000007,4e38a44745dd9ef03f0f38ef,Auckland International Airport Management Offices,-37.004360248732944,174.78913591028288,Office
Auckland Airport,-37.00805999999994,174.79167000000007,4d957cbea2c6548196a6a853,Dunkin',-37.00647727692913,174.79082787627118,Donut Shop
Auckland Airport,-37.00805999999994,174.79167000000007,4e4deecd52b1e893ad466d3f,McDonald's,-37.00645189272014,174.79040993519155,Fast Food Restaurant
Auckland Airport,-37.00805999999994,174.79167000000007,4cbcdabb7148f04d85fce9ab,Hayama Sushi Bar,-37.00640885483822,174.79057370225942,Sushi Restaurant
Auckland Airport,-37.00805999999994,174.79167000000007,4d990622daec224b6841573e,Whitcoulls,-37.00657978,174.790801,Bookstore
Auckland Airport,-37.00805999999994,174.79167000000007,4b0dfbd7f964a520855323e3,Domestic Terminal,-37.00637838820926,174.79082787627118,Airport Terminal
Auckland-University,-36.87931999999995,174.84508000000005,4c4a6ba9712ac9284a6d6c6b,Scarbro Tennis Centre,-36.88004108899054,174.8428179577126,Tennis Court
Auckland-University,-36.87931999999995,174.84508000000005,5235245711d29538d58992e5,LV Studios,-36.876913778381905,174.84320297471754,Music Venue
Auckland-University,-36.87931999999995,174.84508000000005,4b4d5670f964a520f6d026e3,Colin Maiden Park,-36.88120958837218,174.84922082814109,College Stadium
Avondale Rosebank,-36.88957332799998,174.68242603500005,4b7f2fd3f964a520821d30e3,Castor Bay,-36.889340756738655,174.68440158066483,Beach
Avondale Rosebank,-36.88957332799998,174.68242603500005,56823889498edeed7fe69611,Fonteyn Park,-36.88785481053351,174.68080195505772,Park
Avondale Rosebank,-36.88957332799998,174.68242603500005,4d7c572686cfa143d470c8a0,Avondale Superette,-36.88744696635247,174.68450546264648,Convenience Store
Avondale Rosebank,-36.88957332799998,174.68242603500005,4d180b58302da1cd574ac093,Avondale Skatepark,-36.89324625375958,174.67999519953955,Skate Park
Awaruku,-36.69690568574854,174.74031156479404,55b5a1f3498edddae81451a3,Cafe Anatolia,-36.698764,174.737381,Kebab Restaurant
Awaruku,-36.69690568574854,174.74031156479404,4db118cff7b1bd003ad5f26a,Awarua Reserve,-36.696774,174.73579,Park
